January 2018 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective January 1, 2018 through March 31, 2018",,,,,,,,,
,,,,,,,,,
Note 1: This crosswalk is based on published drug and biological pricing data and information submitted to CMS by manufacturers. The information is intended to support ASP-based ,,,,,,,,,
Medicare Part B payments only. ,,,,,,,,,
Note 2: Please submit comments on the crosswalk to e-mail address: sec303aspdata@cms.hhs.gov. ,,,,,,,,,
,,,,,,,,,
_2018_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J1250,Inj dobutamine hcl/250 mg,"HOSPIRA, INC",00409-2344-01,Dobutamine Hcl,250 MG,20,1,1,1
J1250,Inj dobutamine hcl/250 mg,"HOSPIRA, INC",00409-2344-02,Dobutamine Hcl,250 MG,20,10,1,10
J1250,Inj dobutamine hcl/250 mg,"HOSPIRA, INC",00409-2344-88,Dobutamine Hcl,250 MG,20,10,1,10
J1265,Dopamine injection,Baxter Healthcare Corporation,00338-1005-02,Dopamine In D5W,40 MG,250,18,5,90
J1265,Dopamine injection,Baxter Healthcare Corporation,00338-1005-03,Dopamine In D5W,40 MG,500,12,10,120
J1265,Dopamine injection,Baxter Healthcare Corporation,00338-1007-02,Dopamine In D5W,40 MG,250,18,10,180
J1265,Dopamine injection,Baxter Healthcare Corporation,00338-1007-03,Dopamine In D5W,40 MG,500,12,20,240
J1265,Dopamine injection,Baxter Healthcare Corporation,00338-1009-02,Dopamine In D5W,40 MG,250,18,20,360
J1265,Dopamine injection,"HOSPIRA, INC",00409-5820-01,DOPAMINE 200MG/5ML,40 MG,5,25,5,125
J1265,Dopamine injection,"HOSPIRA, INC",00409-7808-22,DOPAMINE HCL 200MGIN 5% DEXTROSE    LIFECARE 250ML,40 MG,250,12,5,60
J1265,Dopamine injection,"HOSPIRA, INC",00409-7808-24,DOPAMINE HCL 400MGIN 5% DEXTROSE    LIFECARE 500ML,40 MG,500,12,10,120
J1265,Dopamine injection,"HOSPIRA, INC",00409-7809-22,DOPAMINE HCL 400MGIN 5% DEXTROSE    LIFECARE 250ML,40 MG,250,12,10,120
J1265,Dopamine injection,"HOSPIRA, INC",00409-7809-24,Dopamine In D5W,40 MG,500,12,20,240
J1265,Dopamine injection,"HOSPIRA, INC",00409-7810-22,DOPAMINE HCL 800MGIN 5% DEXTROSE    LIFECARE 250ML,40 MG,250,12,20,240
J1265,Dopamine injection,"HOSPIRA, INC",00409-9104-20,DOPAMINE,40 MG,10,25,10,250
J1267,Doripenem injection,Shionogi Inc,59630-0309-10,DORIBAX,10 MG,1,10,25,250
J1267,Doripenem injection,Shionogi Inc,59630-0320-10,DORIBAX,10 MG,1,10,50,500
J1270,"Injection, doxercalciferol",Akorn,17478-0987-12,DOXERCALCIFEROL,1 MCG,2,10,4,40
J1270,"Injection, doxercalciferol",Genzyme Corporation,58468-0123-01,Hectorol,1 MCG,2,50,4,200
J1270,"Injection, doxercalciferol",Genzyme Corporation,58468-0126-01,HECTOROL,1 MCG,1,50,2,100
J1270,"Injection, doxercalciferol",Genzyme Corporation,58468-0127-01,Hectorol,1 MCG,2,50,4,200
J1270,"Injection, doxercalciferol",AMNEAL BIOSCIENCES,70121-1408-05,DOXERCALCIFEROL,1 MCG,2,50,4,200
J1290,Ecallantide injection,Dyax Corp.,47783-0101-01,KALBITOR® ,1 MG,1,3,10,30
J1300,Eculizumab injection,Alexion Pharmaceuticals,25682-0001-01,Soliris,10 MG,1,1,30,30
J1325,Epoprostenol injection,GlaxoSmithkline,00173-0517-00,Flolan,0.5 MG,1,1,1,1
J1325,Epoprostenol injection,GlaxoSmithkline,00173-0519-00,Flolan,0.5 MG,1,1,3,3
J1325,Epoprostenol injection,"SICOR PHARMACEUTICALS, INC.",00703-1985-01,Epoprostenol,0.5 MG,1,1,1,1
J1325,Epoprostenol injection,"SICOR PHARMACEUTICALS, INC.",00703-1995-01,Epoprostenol,0.5 MG,1,1,3,3
J1325,Epoprostenol injection,"Actelion Pharmaceuticals U.S, Inc",66215-0402-01,Epoprostenol (Veletri),0.5 MG,1,1,3,3
J1325,Epoprostenol injection,"Actelion Pharmaceuticals U.S, Inc",66215-0403-01,Epoprostenol (Veletri),0.5 MG,1,1,1,1
J1335,Ertapenem injection,Merck Sharp & Dohme Corp.,00006-3843-71,Invanz,500 MG,1,10,2,20
J1335,Ertapenem injection,Merck Sharp & Dohme Corp.,00006-3845-71,Invanz,500 MG,1,10,2,20
J1364,Erythro lactobionate /500 mg,"HOSPIRA, INC",00409-6476-44,Erythromycin Lactobionate,500 MG,1,10,1,10
J1364,Erythro lactobionate /500 mg,"HOSPIRA, INC",00409-6482-01,ERYTHROMYCIN,500 MG,10,1,10,10
J1380,Estradiol valerate 10 mg inj,Perrigo Pharmaceuticals,00574-0870-05,ESTRADIOL VALERATE,10 MG,5,1,10,10
J1380,Estradiol valerate 10 mg inj,Perrigo Pharmaceuticals,00574-0872-05,Estradiol Valerate,10 MG,5,1,5,20
J1380,Estradiol valerate 10 mg inj,PAR STERILE PRODUCTS LLC,42023-0110-01,Delestrogen,10 MG,5,1,5,5
J1380,Estradiol valerate 10 mg inj,PAR STERILE PRODUCTS LLC,42023-0111-01,Delestrogen,10 MG,5,1,10,10
J1380,Estradiol valerate 10 mg inj,PAR STERILE PRODUCTS LLC,42023-0112-01,Delestrogen,10 MG,5,1,20,20
J1380,Estradiol valerate 10 mg inj,PAR STERILE PRODUCTS LLC,42023-0136-01,Estradiol Valerate,10 MG,5,1,20,20
J1410,Inj estrogen conjugate 25 mg,PFIZER INC.,00046-0749-05,Premarin,25 MG,1,1,1,1
J1430,Ethanolamine oleate 100 mg,QOL Medical,67871-4790-06,ETHANOLAMINE OLEATE,100 MG,2,10,1,10
J1439,Inj ferric carboxymaltos 1mg,American Regent,00517-0650-01,Injectafer,1mg,15,1,750,750
J1442,Inj filgrastim excl biosimil,"Amgen USA, Inc.",55513-0209-10,Neupogen,1 MCG,0.8,10,480,4800
J1442,Inj filgrastim excl biosimil,"Amgen USA, Inc.",55513-0209-91,Neupogen,1 MCG,0.8,1,480,480
J1442,Inj filgrastim excl biosimil,"Amgen USA, Inc.",55513-0530-10,Neupogen,1 MCG,1,10,300,3000
J1442,Inj filgrastim excl biosimil,"Amgen USA, Inc.",55513-0546-10,Neupogen,1 MCG,1.6,10,480,4800
J1442,Inj filgrastim excl biosimil,"Amgen USA, Inc.",55513-0924-10,Neupogen,1 MCG,0.5,10,300,3000
J1442,Inj filgrastim excl biosimil,"Amgen USA, Inc.",55513-0924-91,Neupogen,1 MCG,0.5,1,300,300
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0910-11,GRANIX,1 MCG,0.5,1,300,300
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0910-15,GRANIX,1 MCG,0.5,10,300,3000
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0910-17,GRANIX,1 MCG,0.5,1,300,300
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0910-36,GRANIX,1 MCG,0.5,5,300,1500
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0912-11,GRANIX,1 MCG,0.8,1,480,480
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0912-15,GRANIX,1 MCG,0.8,10,480,4800
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0912-17,GRANIX,1 MCG,0.8,1,480,480
J1447,Inj tbo filgrastim 1 microg,CEPHALON INC.,63459-0912-36,GRANIX,1 MCG,0.8,5,480,2400
J1450,Fluconazole,PFIZER INC.,00069-0038-03,Fluconazole Injection,200 MG,100,10,1,10
J1450,Fluconazole,West-Ward Pharmaceuticals Corp,00143-9666-06,FLUCONAZOLE IN DEXTROSE,200 MG,200,6,2,12
J1450,Fluconazole,West-Ward Pharmaceuticals Corp,00143-9667-06,FLUCONAZOLE IN DEXTROSE,200 MG,100,6,1,6
J1450,Fluconazole,West-Ward Pharmaceuticals Corp,00143-9668-06,Fluconazole in Sodium Chloride,200 MG,200,6,2,12
J1450,Fluconazole,West-Ward Pharmaceuticals Corp,00143-9669-06,Fluconazole in Sodium Chloride,200 MG,100,6,1,6
J1450,Fluconazole,West-Ward Pharmaceuticals Corp,00143-9899-91,DIFLUCAN,200 MG,100,6,1,6
J1450,Fluconazole,Baxter Healthcare Corporation,00338-6045-37,Fluconazole In Sodium Chloride,200 MG,200,10,2,20
J1450,Fluconazole,Baxter Healthcare Corporation,00338-6046-48,Fluconazole In Sodium Chloride,200 MG,100,10,1,10
J1450,Fluconazole,"HOSPIRA, INC",00409-4684-12,Fluconazole In Dextrose,200 MG,200,24,2,48
J1450,Fluconazole,"HOSPIRA, INC.",00409-4684-13,Fluconazole In Dextrose,200 MG,100,24,1,24
J1450,Fluconazole,"HOSPIRA, INC",00409-4684-23,FLUCONAZOLE IN DEXTROSE,200 MG,100,6,1,6
J1450,Fluconazole,"HOSPIRA, INC",00409-4688-02,Fluconazole In Sodium Chloride,200 MG,200,6,2,12
J1450,Fluconazole,"HOSPIRA, INC",00409-4688-12,Fluconazole In Sodium Chloride,200 MG,200,24,2,48
J1450,Fluconazole,"HOSPIRA, INC",00409-4688-18,Fluconazole In Sodium Chloride,200 MG,100,24,1,24
J1450,Fluconazole,Sagent Pharmaceuticals Inc,25021-0113-82,Fluconazole Injection,200 MG,100,10,1,10
J1450,Fluconazole,Sagent Pharmaceuticals Inc,25021-0113-87,Fluconazole Injection,200 MG,200,10,2,20
J1453,Fosaprepitant injection,MERCK SHARP & DOHME,00006-3061-00,EMEND FOR INJECTION 150MG,1 MG,1,1,150,150
J1453,Fosaprepitant injection,Merck Sharp & Dohme Corp.,00006-3941-32,EMEND FOR INJECTION 150MG,1 MG,1,1,150,150
J1458,Galsulfase injection,"BioMarin Pharmaceutical, Inc.",68135-0020-01,Naglazyme,1 MG,1,1,1,5
J1459,Inj ivig privigen 500 mg,CSL Behring AG,44206-0436-05,Privigen,500 MG,50,1,10,10
J1459,Inj ivig privigen 500 mg,CSL Behring AG,44206-0437-10,Privigen,500 MG,110,1,20,20
J1459,Inj ivig privigen 500 mg,CSL Behring AG,44206-0438-20,Privigen,500 MG,200,1,40,40
J1459,Inj ivig privigen 500 mg,CSL Behring AG,44206-0439-40,Privigen,500 MG,400,1,80,80
J1460,Gamma globulin 1 cc inj,"Grifols USA, LLC.",13533-0635-04,GAMASTAN S/D,1 CC,2,1,2,2
J1460,Gamma globulin 1 cc inj,"Grifols USA, LLC.",13533-0635-12,GAMASTAN S/D,1 CC,10,1,10,10
J1555,"Inj cuvitru, 100 mg",BAXALTA,00944-2850-01,CUVITRU,100 MG,1,1,10,10
J1555,"Inj cuvitru, 100 mg",BAXALTA,00944-2850-03,CUVITRU,100 MG,1,1,20,20
J1555,"Inj cuvitru, 100 mg",BAXALTA,00944-2850-05,CUVITRU,100 MG,1,1,40,40
J1555,"Inj cuvitru, 100 mg",BAXALTA,00944-2850-07,CUVITRU,100 MG,1,1,80,80
J1556,"Inj, imm glob bivigam, 500mg",Biotest Pharmaceuticals Corporation,59730-6502-01,BIVIGAM,500 MG,50,1,10,10
J1556,"Inj, imm glob bivigam, 500mg",Biotest Pharmaceuticals Corporation,59730-6503-01,BIVIGAM,500 MG,100,1,20,20
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-02,GAMMAPLEX,500 MG,100,1,10,10
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-03,GAMMAPLEX,500 MG,200,1,20,20
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-04,GAMMAPLEX,500 MG,100,1,40,40
J1557,Gammaplex injection,Bio Products Laboratory,64208-8235-01,GAMMAPLEX,500 MG,100,1,10,10
J1557,Gammaplex injection,Bio Products Laboratory,64208-8235-02,GAMMAPLEX,500 MG,200,1,20,20
J1557,Gammaplex injection,Bio Products Laboratory,64208-8235-03,GAMMAPLEX,500 MG,100,1,40,40
J1559,Hizentra injection,CSL Behring AG,44206-0451-01,Hizentra,100 MG,5,1,10,10
J1559,Hizentra injection,CSL Behring AG,44206-0452-02,Hizentra,100 MG,10,1,20,20
J1559,Hizentra injection,CSL Behring AG,44206-0454-04,Hizentra,100 MG,20,1,40,40
J1559,Hizentra injection,CSL Behring AG,44206-0455-10,Hizentra,100 MG,50,1,100,100
J1560,Gamma globulin > 10 cc inj,"Grifols USA, LLC.",13533-0635-04,GAMASTAN S/D,10 CC,2,1,0.2,0.2
J1560,Gamma globulin > 10 cc inj,"Grifols USA, LLC.",13533-0635-12,GAMASTAN S/D,10 CC,10,1,1,1
J1561,Gamunex-c/gammaked,"Grifols USA, LLC.",13533-0800-12,Gamunex-C,500 MG,10,1,2,2
J1561,Gamunex-c/gammaked,"Grifols USA, LLC.",13533-0800-15,Gamunex-C,500 MG,25,1,5,5
J1561,Gamunex-c/gammaked,"Grifols USA, LLC.",13533-0800-20,Gamunex-C,500 MG,50,1,10,10
J1561,Gamunex-c/gammaked,"Grifols USA, LLC.",13533-0800-24,Gamunex-C,500 MG,200,1,40,40
J1561,Gamunex-c/gammaked,"Grifols USA, LLC.",13533-0800-40,Gamunex-C,500 MG,400,1,80,80
J1561,Gamunex-c/gammaked,"Grifols USA, LLC.",13533-0800-71,Gamunex-C,500 MG,100,1,20,20
J1561,Gamunex-c/gammaked,"Kedrion BioPharma, Inc.",76125-0900-01,GAMMAKED,500 MG,10,1,2,2
J1561,Gamunex-c/gammaked,"Kedrion BioPharma, Inc.",76125-0900-10,GAMMAKED,500 MG,100,1,20,20
J1561,Gamunex-c/gammaked,"Kedrion BioPharma, Inc.",76125-0900-20,GAMMAKED,500 MG,200,1,40,40
J1561,Gamunex-c/gammaked,"Kedrion BioPharma, Inc.",76125-0900-50,GAMMAKED,500 MG,50,1,10,10
J1566,"Immune globulin, powder",Baxalta US Inc.,00944-2656-03,Gammagard S/D,500 MG,1,1,10,10
J1566,"Immune globulin, powder",Baxalta US Inc.,00944-2658-04,Gammagard S/D,500 MG,1,1,20,20
J1566,"Immune globulin, powder",CSL Behring AG,44206-0417-06,Carimune Nf,500 MG,1,1,12,12
J1566,"Immune globulin, powder",CSL Behring AG,44206-0418-12,Carimune Nf,500 MG,1,1,24,24
J1568,Octagam injection,Octapharma USA,67467-0843-01,Octagam,500 MG,20,1,2,2
J1568,Octagam injection,Octapharma USA,67467-0843-02,Octagam,500 MG,50,1,5,5
J1568,Octagam injection,Octapharma USA,67467-0843-03,Octagam,500 MG,100,1,10,10
J1568,Octagam injection,Octapharma USA,67467-0843-04,Octagam,500 MG,200,1,20,20
J1568,Octagam injection,Octapharma USA,68209-0843-04,Octagam,500 MG,200,1,20,20
J1568,Octagam injection,Octapharma USA,68982-0840-01,Octagam,500 MG,20,1,2,2
J1568,Octagam injection,Octapharma USA,68982-0840-02,Octagam,500 MG,50,1,5,5
J1568,Octagam injection,Octapharma USA,68982-0840-03,Octagam,500 MG,100,1,10,10
J1568,Octagam injection,Octapharma USA,68982-0840-04,Octagam,500 MG,200,1,20,20
J1568,Octagam injection,Octapharma USA,68982-0840-05,Octagam,500 MG,500,1,50,50
J1568,Octagam injection,Octapharma USA,68982-0850-01,Octagam,500 MG,20,1,4,4
J1568,Octagam injection,Octapharma USA,68982-0850-02,Octagam,500 MG,50,1,10,10
J1568,Octagam injection,Octapharma USA,68982-0850-03,Octagam,500 MG,100,1,20,20
J1568,Octagam injection,Octapharma USA,68982-0850-04,Octagam,500 MG,200,1,40,40
J1569,Gammagard liquid injection,Baxalta US Inc.,00944-2700-02,GAMMAGARD LIQUID,500 MG,10,1,2,2
J1569,Gammagard liquid injection,Baxalta US Inc.,00944-2700-03,GAMMAGARD LIQUID,500 MG,25,1,5,5
J1569,Gammagard liquid injection,Baxalta US Inc.,00944-2700-04,GAMMAGARD LIQUID,500 MG,50,1,10,10
J1569,Gammagard liquid injection,Baxalta US Inc.,00944-2700-05,GAMMAGARD LIQUID,500 MG,100,1,20,20
J1569,Gammagard liquid injection,Baxalta US Inc.,00944-2700-06,GAMMAGARD LIQUID,500 MG,200,1,40,40
J1569,Gammagard liquid injection,Baxalta US Inc.,00944-2700-07,GAMMAGARD LIQUID,500 MG,300,1,60,60
J1570,Ganciclovir sodium injection,"Genentech, Inc.",00004-6940-03,Cytovene,500 MG,1,25,1,25
J1570,Ganciclovir sodium injection,"GENENTECH, INC.",00004-6940-04,Cytovene,500 MG,1,5,1,5
J1570,Ganciclovir sodium injection,PAR PHARMACEUTICAL,42023-0173-25,GANCICLOVIR ,500 MG,1,25,1,25
J1570,Ganciclovir sodium injection,Exela Pharma Sciences,51754-2500-03,Ganciclovir,500 MG,250,10,1,10
J1570,Ganciclovir sodium injection,Fresenius Kabi USA LLC,63323-0315-10,Cytovene,500 MG,1,25,1,25
J1570,Ganciclovir sodium injection,Fresenius Kabi USA LLC,63323-0315-94,GANCICLOVIR ,500 MG,1,25,1,25
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0051-01,CBI HepaGam B 5 mL,0.5 ML,5,1,10,10
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0052-01,CBI HepaGam B 1 mL,0.5 ML,1,1,2,2
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0053-01,Nova HepaGam B 1 mL,0.5 ML,1,1,2,2
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0054-01,Nova HepaGam B 5 mL,0.5 ML,5,1,10,10
J1571,Hepagam b im injection,"Aptevo BioTherapeutics, LLC.",70504-0051-02,CBI HepaGam B 5 mL,0.5 ML,5,1,10,10
J1571,Hepagam b im injection,"Aptevo BioTherapeutics, LLC.",70504-0052-02,CBI HepaGam B 1 mL,0.5 ML,1,1,2,2
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0004-02,Flebogamma DIF,500 MG,50,1,5,5
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0004-03,Flebogamma DIF,500 MG,100,1,10,10
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0004-04,Flebogamma DIF,500 MG,200,1,20,20
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0004-05,Flebogamma DIF,500 MG,400,1,40,40
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0005-01,FLEBOGAMMA 10%  DIF,500 MG,50,1,10,10
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0005-02,FLEBOGAMMA 10%  DIF,500 MG,100,1,20,20
J1572,Flebogamma injection,"Grifols USA, LLC.",61953-0005-03,FLEBOGAMMA 10%  DIF,500 MG,200,1,40,40
J1575,Hyqvia 100mg immuneglobulin,Baxalta US Inc.,00944-2510-02,HYQVIA,100 MG,25,1,25,25
J1575,Hyqvia 100mg immuneglobulin,Baxalta US Inc.,00944-2511-02,HYQVIA,100 MG,50,1,50,50
J1575,Hyqvia 100mg immuneglobulin,Baxalta US Inc.,00944-2512-02,HYQVIA,100 MG,100,1,100,100
J1575,Hyqvia 100mg immuneglobulin,Baxalta US Inc.,00944-2513-02,HYQVIA,100 MG,200,1,200,200
J1575,Hyqvia 100mg immuneglobulin,Baxalta US Inc.,00944-2514-02,HYQVIA,100 MG,300,1,300,300
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0503-48,Gentamicin Sulfate,80 MG,100,1,1,1
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0505-48,Gentamicin Sulfate,80 MG,100,1,1.25,1.25
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0507-41,Gentamicin Sulfate,80 MG,50,1,0.75,0.75
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0507-48,Gentamicin Sulfate,80 MG,100,1,1.5,1.5
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0509-41,Gentamicin Sulfate,80 MG,50,1,1,1
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0511-41,Gentamicin Sulfate,80 MG,50,1,1.25,1.25
J1580,Garamycin gentamicin inj,"HOSPIRA, INC",00409-1207-03,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,"HOSPIRA, INC",00409-1207-25,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0010-02,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0010-20,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0010-94,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0010-95,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0010-96,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0173-02,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0173-94,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1580,Garamycin gentamicin inj,Fresenius Kabi USA LLC,63323-0173-95,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1602,Golimumab for iv use 1mg,"Janssen Biotech, Inc.",57894-0350-01,SIMPONI ARIA,1 MG,4,1,50,50
J1610,Glucagon hydrochloride/1 mg,Eli Lilly and Company,00002-8031-01,Glucagon Emergency,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,Novo Nordisk® Inc.,00169-7065-15,GLUCAGON HYDROCHLORIDE,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,Boehringer Ingelheim,00597-0053-45,GlucaGen(R) ,1 MG,1,10,1,10
J1610,Glucagon hydrochloride/1 mg,Boehringer Ingelheim,00597-0260-10,GlucaGen DIAGNOSTIC KIT,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,A-S Medication Solutions,54569-4734-00,Glucagon Emergency,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,Bedford Laboratories,55390-0004-01,Glucagen,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,Fresenius Kabi USA LLC,63323-0593-03,GLUCAGON HYDROCHLORIDE KIT,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,Fresenius Kabi USA LLC,63323-0594-03,Glucagen Diagnostic Kit,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 mg,Fresenius Kabi USA LLC,63323-0596-13,GLUCAGON HYDROCHLORIDE,1 MG,1,10,1,10
J1626,Granisetron hcl injection,West-Ward Pharmaceuticals Corp,00143-9744-10,Granisetron HCl,100 MCG,1,10,10,100
J1626,Granisetron hcl injection,West-Ward Pharmaceuticals Corp,00143-9745-05,Granisetron HCl,100 MCG,4,5,40,200
J1626,Granisetron hcl injection,Akorn,17478-0546-02,GRANISETRON HCL,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Akorn,17478-0546-05,GRANISETRON HCL,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0778-01,GRANISETRON HCL,100 MCG,1,5,1,5
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0778-66,GRANISETRON HCL,100 MCG,1,5,1,5
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0779-01,GRANISETRON HCL,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0781-04,GRANISETRON HCL,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,Fresenius Kabi USA LLC,63323-0317-01,Granisetron HCl,100 MCG,1,10,1,10
J1626,Granisetron hcl injection,Fresenius Kabi USA LLC,63323-0318-01,Granisetron HCl,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Fresenius Kabi USA LLC,63323-0319-04,Granisetron HCl,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,"Sandoz, Inc.",66758-0035-01,Granisetron HCl,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,"Sandoz, Inc.",66758-0036-01,Granisetron HCl,100 MCG,4,1,40,40
J1627,"Inj, granisetron, xr, 0.1 mg",Heron Therapeutics,47426-0101-06,SUSTOL,0.1 MG,0.4,6,100,600
J1630,Haloperidol injection,WEST-WARD,00143-9501-25,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,WEST-WARD,00143-9502-01,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,"Patriot Pharmaceuticals, LLC",10147-0911-01,Haloperidol Lactate,5 MG,1,10,1,10
J1630,Haloperidol injection,Sagent Pharmaceuticals Inc,25021-0806-01,Haloperidol Lactate,5 MG,1,10,1,10
J1630,Haloperidol injection,Sagent Pharmaceuticals Inc,25021-0823-10,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,"Janssen Pharmaceuticals, Inc.",50458-0255-01,Haldol,5 MG,1,10,1,10
J1630,Haloperidol injection,Fresenius Kabi USA LLC,63323-0474-01,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,Fresenius Kabi USA LLC,63323-0474-10,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,Mylan Institutional,67457-0426-12,Haloperidol Lactate,5 MG,1,25,1,25
J1631,Haloperidol decanoate inj,"Patriot Pharmaceuticals, LLC",10147-0921-03,Haloperidol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,"Patriot Pharmaceuticals, LLC",10147-0922-05,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,"Janssen Pharmaceuticals, Inc.",50458-0253-03,Haldol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,"Janssen Pharmaceuticals, Inc.",50458-0254-14,Haldol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,Fresenius Kabi USA LLC,63323-0469-01,Haloperidol Decanoate,50 MG,1,1,1,1
J1631,Haloperidol decanoate inj,Fresenius Kabi USA LLC,63323-0469-05,Haloperidol Decanoate,50 MG,5,1,5,5
J1631,Haloperidol decanoate inj,Fresenius Kabi USA LLC,63323-0471-01,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,Fresenius Kabi USA LLC,63323-0471-05,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,Mylan Institutional,67457-0381-58,Haloperidol Decanoate,50 MG,5,5,10,50
J1631,Haloperidol decanoate inj,Mylan Institutional,67457-0382-58,Haloperidol Decanoate,50 MG,5,5,5,25
J1631,Haloperidol decanoate inj,Mylan Institutional,67457-0409-13,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,Mylan Institutional,67457-0410-13,Haloperidol Decanoate,50 MG,1,10,1,10
J1640,"Hemin, 1 mg",Recordati Rare Diseases,55292-0701-55,Panhematin,1 MG,1,1,313,313
J1640,"Hemin, 1 mg","RECORDATI RARE DISEASES, INC.",55292-0702-55,Panhematin,1 MG,1,1,336,336
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0340-02,Heparin Lock Flush,10 UNITS,2,1,2,2
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0340-03,Heparin Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0350-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0360-03,Heparin Lock Flush,10 UNITS,3,1,3,3
